doc_id,month,filing_period,vendor_name,vendor_gstin,vendor_type,vendor_reliability,invoice_date,taxable_value,gst_rate_pct,books_igst,gstr2b_igst,difference,mismatch_type,itc_eligible,itc_at_risk,status
GST-021611,2023-03,Mar-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-03-01,115623.23,28,32374.5,33760.82,1386.32,Excess in 2B,32374.5,0.0,Mismatch
GST-021612,2023-03,Mar-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-03-01,115454.63,12,13854.56,13854.56,0.0,None,13854.56,0.0,Reconciled
GST-021613,2023-03,Mar-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-03-01,164476.08,12,19737.13,19737.13,0.0,None,19737.13,0.0,Reconciled
GST-021614,2023-03,Mar-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-03-01,78252.97,18,14085.53,14085.53,0.0,None,14085.53,0.0,Reconciled
GST-021615,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,228674.38,28,64028.83,64028.83,0.0,None,64028.83,0.0,Reconciled
GST-021616,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,91076.74,18,16393.81,16393.81,0.0,None,16393.81,0.0,Reconciled
GST-021617,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,57961.15,12,6955.34,6955.34,0.0,None,6955.34,0.0,Reconciled
GST-021618,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,21008.9,5,1050.44,-267.16,-1317.6,Short in 2B,-267.16,1317.6,Mismatch
GST-021619,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,73406.86,28,20553.92,20553.92,0.0,None,20553.92,0.0,Reconciled
GST-021620,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,129127.01,5,6456.35,6456.35,0.0,None,6456.35,0.0,Reconciled
GST-021621,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,216794.06,18,39022.93,39022.93,0.0,None,39022.93,0.0,Reconciled
GST-021622,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,79319.14,12,9518.3,9518.3,0.0,None,9518.3,0.0,Reconciled
GST-021623,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,237080.66,5,11854.03,11854.03,0.0,None,11854.03,0.0,Reconciled
GST-021624,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,27636.49,12,3316.38,3316.38,0.0,None,3316.38,0.0,Reconciled
GST-021625,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,134984.05,18,24297.13,24297.13,0.0,None,24297.13,0.0,Reconciled
GST-021626,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,29965.92,18,5393.87,5393.87,0.0,None,5393.87,0.0,Reconciled
GST-021627,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,47265.51,12,5671.86,6767.23,1095.37,Excess in 2B,5671.86,0.0,Mismatch
GST-021628,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,236739.92,18,42613.19,42613.19,0.0,None,42613.19,0.0,Reconciled
GST-021629,2023-03,Mar-2023,Vendor L - FlavorBase,44LLLLУ9012R1ZN,Regular,0.88,2023-03-01,88536.09,18,15936.5,15936.5,0.0,None,15936.5,0.0,Reconciled
GST-021630,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,180684.61,18,32523.23,35098.15,2574.92,Excess in 2B,32523.23,0.0,Mismatch
GST-021631,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,165012.39,5,8250.62,10257.43,2006.81,Excess in 2B,8250.62,0.0,Mismatch
GST-021632,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,214538.03,28,60070.65,60070.65,0.0,None,60070.65,0.0,Reconciled
GST-021633,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,207829.75,12,24939.57,24939.57,0.0,None,24939.57,0.0,Reconciled
GST-021634,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,59461.01,28,16649.08,16649.08,0.0,None,16649.08,0.0,Reconciled
GST-021635,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,87350.42,5,4367.52,4367.52,0.0,None,4367.52,0.0,Reconciled
GST-021636,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,209746.61,28,58729.05,58729.05,0.0,None,58729.05,0.0,Reconciled
GST-021637,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,234458.5,18,42202.53,42202.53,0.0,None,42202.53,0.0,Reconciled
GST-021638,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,172688.05,5,8634.4,8634.4,0.0,None,8634.4,0.0,Reconciled
GST-021639,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,48368.65,28,13543.22,13543.22,0.0,None,13543.22,0.0,Reconciled
GST-021640,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,41458.76,12,4975.05,4975.05,0.0,None,4975.05,0.0,Reconciled
GST-021641,2023-04,Apr-2023,Vendor A - RawProtein Co,27AABCU9603R1ZX,Regular,0.88,2023-04-01,91635.35,18,16494.36,16494.36,0.0,None,16494.36,0.0,Reconciled
GST-021642,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,217686.68,18,39183.6,39183.6,0.0,None,39183.6,0.0,Reconciled
GST-021643,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,73466.07,18,13223.89,13223.89,0.0,None,13223.89,0.0,Reconciled
GST-021644,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,46087.67,28,12904.55,12904.55,0.0,None,12904.55,0.0,Reconciled
GST-021645,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,47724.71,12,5726.97,5726.97,0.0,None,5726.97,0.0,Reconciled
GST-021646,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,67056.56,12,8046.79,8046.79,0.0,None,8046.79,0.0,Reconciled
GST-021647,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,98940.2,5,4947.01,4947.01,0.0,None,4947.01,0.0,Reconciled
GST-021648,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,54353.04,18,9783.55,9783.55,0.0,None,9783.55,0.0,Reconciled
GST-021649,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,133797.39,5,6689.87,6689.87,0.0,None,6689.87,0.0,Reconciled
GST-021650,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,29835.53,18,5370.4,5370.4,0.0,None,5370.4,0.0,Reconciled
GST-021651,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,32240.56,12,3868.87,3868.87,0.0,None,3868.87,0.0,Reconciled
GST-021652,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,139564.68,28,39078.11,39078.11,0.0,None,39078.11,0.0,Reconciled
GST-021653,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,199490.02,18,35908.2,35908.2,0.0,None,35908.2,0.0,Reconciled
GST-021654,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,215511.98,28,60343.35,60343.35,0.0,None,60343.35,0.0,Reconciled
GST-021655,2023-04,Apr-2023,Vendor B - PackagingPlus,07BBBCS9999R1ZY,Regular,0.92,2023-04-01,122636.72,12,14716.41,0.0,-14716.41,Missing in 2B,0.0,14716.41,Mismatch
GST-021656,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,90400.82,12,10848.1,10848.1,0.0,None,10848.1,0.0,Reconciled
GST-021657,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,213728.58,5,10686.43,10686.43,0.0,None,10686.43,0.0,Reconciled
GST-021658,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,96078.96,5,4803.95,4803.95,0.0,None,4803.95,0.0,Reconciled
GST-021659,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,127495.64,12,15299.48,7936.97,-7362.51,Short in 2B,7936.97,7362.51,Mismatch
GST-021660,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,213311.66,12,25597.4,25597.4,0.0,None,25597.4,0.0,Reconciled
GST-021661,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,191919.43,18,34545.5,38274.97,3729.47,Excess in 2B,34545.5,0.0,Mismatch
GST-021662,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,116175.92,28,32529.26,32529.26,0.0,None,32529.26,0.0,Reconciled
GST-021663,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,71911.04,18,12943.99,12943.99,0.0,None,12943.99,0.0,Reconciled
GST-021664,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,161012.7,28,45083.56,48771.36,3687.8,Excess in 2B,45083.56,0.0,Mismatch
GST-021665,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,40386.81,12,4846.42,4054.24,-792.18,Short in 2B,4054.24,792.18,Mismatch
GST-021666,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,107075.56,12,12849.07,12849.07,0.0,None,12849.07,0.0,Reconciled
GST-021667,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,188686.48,18,33963.57,33963.57,0.0,None,33963.57,0.0,Reconciled
GST-021668,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,134590.11,18,24226.22,24226.22,0.0,None,24226.22,0.0,Reconciled
GST-021669,2023-04,Apr-2023,Vendor C - FlavorTech,29CCCCT1234R1ZW,Regular,0.75,2023-04-01,172823.12,12,20738.77,20738.77,0.0,None,20738.77,0.0,Reconciled
GST-021670,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,23858.97,18,4294.61,4294.61,0.0,None,4294.61,0.0,Reconciled
GST-021671,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,246920.55,28,69137.75,69137.75,0.0,None,69137.75,0.0,Reconciled
GST-021672,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,198887.53,28,55688.51,55688.51,0.0,None,55688.51,0.0,Reconciled
GST-021673,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,216519.69,18,38973.54,38973.54,0.0,None,38973.54,0.0,Reconciled
GST-021674,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,140645.32,5,7032.27,4771.61,-2260.66,Short in 2B,4771.61,2260.66,Mismatch
GST-021675,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,207434.28,28,58081.6,58081.6,0.0,None,58081.6,0.0,Reconciled
GST-021676,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,31132.44,28,8717.08,8717.08,0.0,None,8717.08,0.0,Reconciled
GST-021677,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,71673.83,28,20068.67,20068.67,0.0,None,20068.67,0.0,Reconciled
GST-021678,2023-04,Apr-2023,Vendor D - LogisticsFast,27DDDDU5678R1ZV,Regular,0.95,2023-04-01,58456.27,12,7014.75,7014.75,0.0,None,7014.75,0.0,Reconciled
GST-021679,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,67622.28,12,8114.67,8114.67,0.0,None,8114.67,0.0,Reconciled
GST-021680,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,220837.66,28,61834.54,61834.54,0.0,None,61834.54,0.0,Reconciled
GST-021681,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,188291.34,12,22594.96,0.0,-22594.96,Missing in 2B,0.0,22594.96,Mismatch
GST-021682,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,29153.33,18,5247.6,5247.6,0.0,None,5247.6,0.0,Reconciled
GST-021683,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,88937.79,18,16008.8,16674.29,665.49,Excess in 2B,16008.8,0.0,Mismatch
GST-021684,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,164203.06,18,29556.55,29556.55,0.0,None,29556.55,0.0,Reconciled
GST-021685,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,19878.14,12,2385.38,0.0,-2385.38,Missing in 2B,0.0,2385.38,Mismatch
GST-021686,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,142988.25,5,7149.41,1115.31,-6034.1,Short in 2B,1115.31,6034.1,Mismatch
GST-021687,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,47665.52,18,8579.79,8579.79,0.0,None,8579.79,0.0,Reconciled
GST-021688,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,18108.77,28,5070.46,0.0,-5070.46,Missing in 2B,0.0,5070.46,Mismatch
GST-021689,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,133079.43,5,6653.97,6653.97,0.0,None,6653.97,0.0,Reconciled
GST-021690,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,223724.97,28,62642.99,62642.99,0.0,None,62642.99,0.0,Reconciled
GST-021691,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,133371.47,12,16004.58,16004.58,0.0,None,16004.58,0.0,Reconciled
GST-021692,2023-04,Apr-2023,Vendor E - LabChemicals,19EEEEV9012R1ZU,Composition,0.7,2023-04-01,107430.36,12,12891.64,12891.64,0.0,None,12891.64,0.0,Reconciled
GST-021693,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,177442.97,12,21293.16,21293.16,0.0,None,21293.16,0.0,Reconciled
GST-021694,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,120092.24,28,33625.83,33625.83,0.0,None,33625.83,0.0,Reconciled
GST-021695,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,188775.27,28,52857.08,52857.08,0.0,None,52857.08,0.0,Reconciled
GST-021696,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,42782.27,12,5133.87,1532.5,-3601.37,Short in 2B,1532.5,3601.37,Mismatch
GST-021697,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,24355.69,12,2922.68,2922.68,0.0,None,2922.68,0.0,Reconciled
GST-021698,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,76315.87,18,13736.86,13736.86,0.0,None,13736.86,0.0,Reconciled
GST-021699,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,25128.53,5,1256.43,1256.43,0.0,None,1256.43,0.0,Reconciled
GST-021700,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,42218.42,5,2110.92,2110.92,0.0,None,2110.92,0.0,Reconciled
GST-021701,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,194426.22,5,9721.31,9721.31,0.0,None,9721.31,0.0,Reconciled
GST-021702,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,160756.72,28,45011.88,45011.88,0.0,None,45011.88,0.0,Reconciled
GST-021703,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,95508.9,18,17191.6,17191.6,0.0,None,17191.6,0.0,Reconciled
GST-021704,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,163816.85,5,8190.84,8190.84,0.0,None,8190.84,0.0,Reconciled
GST-021705,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,230647.11,18,41516.48,41516.48,0.0,None,41516.48,0.0,Reconciled
GST-021706,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,178691.93,18,32164.55,29311.78,-2852.77,Short in 2B,29311.78,2852.77,Mismatch
GST-021707,2023-04,Apr-2023,Vendor F - PrintingHub,36FFFFW3456R1ZT,Regular,0.9,2023-04-01,164376.65,18,29587.8,29587.8,0.0,None,29587.8,0.0,Reconciled
GST-021708,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,155169.76,28,43447.53,43447.53,0.0,None,43447.53,0.0,Reconciled
GST-021709,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,71831.98,5,3591.6,3591.6,0.0,None,3591.6,0.0,Reconciled
GST-021710,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,70808.58,12,8497.03,8497.03,0.0,None,8497.03,0.0,Reconciled
GST-021711,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,234244.81,28,65588.55,65588.55,0.0,None,65588.55,0.0,Reconciled
GST-021712,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,100187.97,18,18033.83,18033.83,0.0,None,18033.83,0.0,Reconciled
GST-021713,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,60392.6,18,10870.67,10870.67,0.0,None,10870.67,0.0,Reconciled
GST-021714,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,57337.28,28,16054.44,16054.44,0.0,None,16054.44,0.0,Reconciled
GST-021715,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,112080.24,5,5604.01,5604.01,0.0,None,5604.01,0.0,Reconciled
GST-021716,2023-04,Apr-2023,Vendor G - ColdStorage,09GGGGY7890R1ZS,Regular,0.85,2023-04-01,20956.92,18,3772.25,3772.25,0.0,None,3772.25,0.0,Reconciled
GST-021717,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,28099.1,5,1404.96,1404.96,0.0,None,1404.96,0.0,Reconciled
GST-021718,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,35461.73,5,1773.09,1773.09,0.0,None,1773.09,0.0,Reconciled
GST-021719,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,49583.36,28,13883.34,13883.34,0.0,None,13883.34,0.0,Reconciled
GST-021720,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,69425.77,5,3471.29,2046.93,-1424.36,Short in 2B,2046.93,1424.36,Mismatch
GST-021721,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,87304.59,5,4365.23,4365.23,0.0,None,4365.23,0.0,Reconciled
GST-021722,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,149046.23,12,17885.55,17885.55,0.0,None,17885.55,0.0,Reconciled
GST-021723,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,189268.04,5,9463.4,9463.4,0.0,None,9463.4,0.0,Reconciled
GST-021724,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,81356.46,12,9762.78,9762.78,0.0,None,9762.78,0.0,Reconciled
GST-021725,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,60932.63,28,17061.14,17061.14,0.0,None,17061.14,0.0,Reconciled
GST-021726,2023-04,Apr-2023,Vendor H - ContainerWorld,24HHHHZ2345R1ZR,Regular,0.93,2023-04-01,155852.65,5,7792.63,7792.63,0.0,None,7792.63,0.0,Reconciled
GST-021727,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,42002.99,28,11760.84,11760.84,0.0,None,11760.84,0.0,Reconciled
GST-021728,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,188413.03,28,52755.65,52755.65,0.0,None,52755.65,0.0,Reconciled
GST-021729,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,27810.3,5,1390.52,-811.82,-2202.34,Short in 2B,-811.82,2202.34,Mismatch
GST-021730,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,189817.72,28,53148.96,53148.96,0.0,None,53148.96,0.0,Reconciled
GST-021731,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,177482.77,12,21297.93,21297.93,0.0,None,21297.93,0.0,Reconciled
GST-021732,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,119540.32,5,5977.02,0.0,-5977.02,Missing in 2B,0.0,5977.02,Mismatch
GST-021733,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,145086.26,28,40624.15,40624.15,0.0,None,40624.15,0.0,Reconciled
GST-021734,2023-04,Apr-2023,Vendor I - ChemSupplies,22IIIIX6789R1ZQ,Regular,0.68,2023-04-01,205774.58,18,37039.42,37039.42,0.0,None,37039.42,0.0,Reconciled
GST-021735,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,214390.87,18,38590.36,38590.36,0.0,None,38590.36,0.0,Reconciled
GST-021736,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,200951.81,12,24114.22,24114.22,0.0,None,24114.22,0.0,Reconciled
GST-021737,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,189282.41,28,52999.07,54893.7,1894.63,Excess in 2B,52999.07,0.0,Mismatch
GST-021738,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,19705.46,12,2364.66,2364.66,0.0,None,2364.66,0.0,Reconciled
GST-021739,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,120832.34,5,6041.62,6041.62,0.0,None,6041.62,0.0,Reconciled
GST-021740,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,160513.01,28,44943.64,47217.28,2273.64,Excess in 2B,44943.64,0.0,Mismatch
GST-021741,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,62955.13,18,11331.92,11331.92,0.0,None,11331.92,0.0,Reconciled
GST-021742,2023-04,Apr-2023,Vendor J - FreightCo,33JJJJW1234R1ZP,Regular,0.8,2023-04-01,21313.9,28,5967.89,5967.89,0.0,None,5967.89,0.0,Reconciled
GST-021743,2023-04,Apr-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-04-01,139868.86,12,16784.26,16784.26,0.0,None,16784.26,0.0,Reconciled
GST-021744,2023-04,Apr-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-04-01,115369.69,12,13844.36,13844.36,0.0,None,13844.36,0.0,Reconciled
GST-021745,2023-04,Apr-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-04-01,241093.99,5,12054.7,12054.7,0.0,None,12054.7,0.0,Reconciled
GST-021746,2023-04,Apr-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-04-01,74260.63,12,8911.28,8911.28,0.0,None,8911.28,0.0,Reconciled
GST-021747,2023-04,Apr-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-04-01,135078.12,28,37821.87,29992.24,-7829.63,Short in 2B,29992.24,7829.63,Mismatch
GST-021748,2023-04,Apr-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-04-01,71953.12,18,12951.56,12951.56,0.0,None,12951.56,0.0,Reconciled
GST-021749,2023-04,Apr-2023,Vendor K - PackMaterials,11KKKKV5678R1ZO,Composition,0.72,2023-04-01,47516.53,12,5701.98,8182.94,2480.96,Excess in 2B,5701.98,0.0,Mismatch
