snapshot_date,sku,product_name,category,warehouse,current_stock_kg,avg_daily_sales,days_no_movement,last_sale_date,lead_time_days,safety_stock,reorder_point,ideal_stock,needs_reorder,unit_cost_inr,total_value_inr,monthly_holding_cost,aging_bucket,is_dead_stock,health_score,supplier
2023-11-01,RM005,Collagen Hydrolysate,Raw Material,Pune WH,451,2.31,63,2023-08-30,12,13,40,69,0,650,293150,5863.0,Very Slow (61-90d),0,0.0,SUP-09
2023-11-01,RM006,Maltodextrin,Raw Material,Bangalore WH,156,5.04,188,2023-04-27,11,27,82,151,0,120,18720,374.4,Dead (90+d),1,0.0,SUP-07
2023-11-01,RM006,Maltodextrin,Raw Material,Delhi WH,400,42.52,8,2023-10-24,14,297,892,1275,1,120,48000,960.0,Active (0-30d),0,29.1,SUP-09
2023-11-01,RM006,Maltodextrin,Raw Material,Mumbai WH,67,30.11,42,2023-09-20,24,361,1083,903,1,120,8040,160.8,Slow (31-60d),0,86.0,SUP-08
2023-11-01,RM006,Maltodextrin,Raw Material,Pune WH,280,47.39,19,2023-10-13,19,450,1350,1421,1,120,33600,672.0,Active (0-30d),0,44.3,SUP-04
2023-11-01,RM007,Natural Flavors,Ingredient,Bangalore WH,425,2.42,170,2023-05-15,15,18,54,72,0,2200,935000,18700.0,Dead (90+d),1,0.0,SUP-04
2023-11-01,RM007,Natural Flavors,Ingredient,Delhi WH,166,1.33,40,2023-09-22,19,12,37,39,0,2200,365200,7304.0,Slow (31-60d),0,0.0,SUP-04
2023-11-01,RM007,Natural Flavors,Ingredient,Mumbai WH,670,1.3,103,2023-07-21,9,5,16,39,0,2200,1474000,29480.0,Dead (90+d),1,0.0,SUP-09
2023-11-01,RM007,Natural Flavors,Ingredient,Pune WH,248,2.43,159,2023-05-26,13,15,46,72,0,2200,545600,10912.0,Dead (90+d),1,0.0,SUP-08
2023-11-01,RM008,Sucralose,Ingredient,Bangalore WH,714,1.14,42,2023-09-20,12,6,19,34,0,3400,2427600,48552.0,Slow (31-60d),0,0.0,SUP-03
2023-11-01,RM008,Sucralose,Ingredient,Delhi WH,784,0.73,118,2023-07-06,23,8,24,21,0,3400,2665600,53312.0,Dead (90+d),1,0.0,SUP-02
2023-11-01,RM008,Sucralose,Ingredient,Mumbai WH,536,1.9,114,2023-07-10,11,10,30,57,0,3400,1822400,36448.0,Dead (90+d),1,0.0,SUP-07
2023-11-01,RM008,Sucralose,Ingredient,Pune WH,747,1.14,128,2023-06-26,11,6,18,34,0,3400,2539800,50796.0,Dead (90+d),1,0.0,SUP-03
2023-11-01,RM009,Vitamin Premix,Ingredient,Bangalore WH,538,1.08,193,2023-04-22,14,7,22,32,0,1800,968400,19368.0,Dead (90+d),1,0.0,SUP-02
2023-11-01,RM009,Vitamin Premix,Ingredient,Delhi WH,511,14.49,34,2023-09-28,12,86,259,434,0,1800,919800,18396.0,Slow (31-60d),0,0.0,SUP-04
2023-11-01,RM009,Vitamin Premix,Ingredient,Mumbai WH,486,14.25,15,2023-10-17,21,149,448,427,0,1800,874800,17496.0,Active (0-30d),0,1.0,SUP-09
2023-11-01,RM009,Vitamin Premix,Ingredient,Pune WH,519,14.7,18,2023-10-14,19,139,418,441,0,1800,934200,18684.0,Active (0-30d),0,0.0,SUP-07
2023-11-01,RM010,Packaging Material,Packaging,Bangalore WH,402,40.6,33,2023-09-29,20,406,1218,1218,1,180,72360,1447.2,Slow (31-60d),0,19.2,SUP-03
2023-11-01,RM010,Packaging Material,Packaging,Delhi WH,153,4.93,135,2023-06-19,17,41,124,147,0,180,27540,550.8,Dead (90+d),1,0.0,SUP-10
2023-11-01,RM010,Packaging Material,Packaging,Mumbai WH,174,63.73,9,2023-10-23,24,764,2293,1912,1,180,31320,626.4,Active (0-30d),0,97.0,SUP-07
2023-11-01,RM010,Packaging Material,Packaging,Pune WH,40,63.31,38,2023-09-24,22,696,2088,1899,1,180,7200,144.0,Slow (31-60d),0,87.3,SUP-06
2023-11-01,SP001,Soy Isolate 500g,Finished Good,Bangalore WH,461,0.19,111,2023-07-13,11,1,3,5,0,950,437950,8759.0,Dead (90+d),1,0.0,SUP-07
2023-11-01,SP001,Soy Isolate 500g,Finished Good,Delhi WH,475,0.19,105,2023-07-19,20,1,4,5,0,950,451250,9025.0,Dead (90+d),1,0.0,SUP-07
2023-11-01,SP001,Soy Isolate 500g,Finished Good,Mumbai WH,771,0.2,155,2023-05-30,18,1,4,6,0,950,732450,14649.0,Dead (90+d),1,0.0,SUP-06
2023-11-01,SP001,Soy Isolate 500g,Finished Good,Pune WH,246,1.48,71,2023-08-22,13,9,28,44,0,950,233700,4674.0,Very Slow (61-90d),0,0.0,SUP-10
2023-11-01,WP001,Whey Protein 1kg,Finished Good,Bangalore WH,71,48.81,6,2023-10-26,18,439,1317,1464,1,1800,127800,2556.0,Active (0-30d),0,98.0,SUP-10
2023-11-01,WP001,Whey Protein 1kg,Finished Good,Delhi WH,388,35.66,41,2023-09-21,14,249,748,1069,1,1800,698400,13968.0,Slow (31-60d),0,13.8,SUP-11
2023-11-01,WP001,Whey Protein 1kg,Finished Good,Mumbai WH,61,56.68,26,2023-10-06,12,340,1020,1700,1,1800,109800,2196.0,Active (0-30d),0,91.3,SUP-04
2023-11-01,WP001,Whey Protein 1kg,Finished Good,Pune WH,582,32.07,36,2023-09-26,19,304,913,961,1,1800,1047600,20952.0,Slow (31-60d),0,4.5,SUP-09
2023-11-01,WP002,Whey Protein 2kg,Finished Good,Bangalore WH,386,33.3,25,2023-10-07,7,116,349,999,0,3200,1235200,24704.0,Active (0-30d),0,17.5,SUP-04
2023-11-01,WP002,Whey Protein 2kg,Finished Good,Delhi WH,542,35.3,27,2023-10-05,24,423,1270,1059,1,3200,1734400,34688.0,Active (0-30d),0,10.5,SUP-11
2023-11-01,WP002,Whey Protein 2kg,Finished Good,Mumbai WH,400,26.25,3,2023-10-29,20,262,787,787,1,3200,1280000,25600.0,Active (0-30d),0,18.6,SUP-10
2023-11-01,WP002,Whey Protein 2kg,Finished Good,Pune WH,353,30.66,34,2023-09-28,22,337,1011,919,1,3200,1129600,22592.0,Slow (31-60d),0,14.6,SUP-04
2023-12-01,BC001,BCAA 300g,Finished Good,Bangalore WH,78,33.8,31,2023-10-31,10,168,505,1013,1,1200,93600,1872.0,Slow (31-60d),0,89.7,SUP-06
2023-12-01,BC001,BCAA 300g,Finished Good,Delhi WH,116,23.14,0,2023-12-01,24,277,832,694,1,1200,139200,2784.0,Active (0-30d),0,59.3,SUP-11
2023-12-01,BC001,BCAA 300g,Finished Good,Mumbai WH,176,34.19,37,2023-10-25,13,222,666,1025,1,1200,211200,4224.0,Slow (31-60d),0,45.6,SUP-01
2023-12-01,BC001,BCAA 300g,Finished Good,Pune WH,337,25.19,15,2023-11-16,23,289,868,755,1,1200,404400,8088.0,Active (0-30d),0,17.4,SUP-08
2023-12-01,CB001,Casein Blend 1kg,Finished Good,Bangalore WH,521,22.1,6,2023-11-25,12,132,397,663,0,1600,833600,16672.0,Active (0-30d),0,10.7,SUP-08
2023-12-01,CB001,Casein Blend 1kg,Finished Good,Delhi WH,565,16.46,14,2023-11-17,8,65,196,493,0,1600,904000,18080.0,Active (0-30d),0,1.1,SUP-02
2023-12-01,CB001,Casein Blend 1kg,Finished Good,Mumbai WH,507,18.89,31,2023-10-31,23,217,651,566,1,1600,811200,16224.0,Slow (31-60d),0,0.8,SUP-01
2023-12-01,CB001,Casein Blend 1kg,Finished Good,Pune WH,366,13.39,1,2023-11-30,9,60,180,401,0,1600,585600,11712.0,Active (0-30d),0,10.6,SUP-05
2023-12-01,CL001,Collagen Peptides 250g,Finished Good,Bangalore WH,90,28.43,17,2023-11-14,7,99,297,852,1,1450,130500,2610.0,Active (0-30d),0,88.0,SUP-04
2023-12-01,CL001,Collagen Peptides 250g,Finished Good,Delhi WH,98,2.68,187,2023-05-28,10,13,39,80,0,1450,142100,2842.0,Dead (90+d),1,0.0,SUP-03
2023-12-01,CL001,Collagen Peptides 250g,Finished Good,Mumbai WH,37,25.16,12,2023-11-19,16,201,603,754,1,1450,53650,1073.0,Active (0-30d),0,96.0,SUP-01
2023-12-01,CL001,Collagen Peptides 250g,Finished Good,Pune WH,513,18.93,42,2023-10-20,15,141,424,567,0,1450,743850,14877.0,Slow (31-60d),0,0.0,SUP-11
2023-12-01,CR001,Creatine Monohydrate,Finished Good,Bangalore WH,554,20.65,25,2023-11-06,7,72,216,619,0,800,443200,8864.0,Active (0-30d),0,2.8,SUP-04
2023-12-01,CR001,Creatine Monohydrate,Finished Good,Delhi WH,77,29.4,5,2023-11-26,7,102,307,881,1,800,61600,1232.0,Active (0-30d),0,98.3,SUP-07
2023-12-01,CR001,Creatine Monohydrate,Finished Good,Mumbai WH,169,23.67,31,2023-10-31,21,248,745,710,1,800,135200,2704.0,Slow (31-60d),0,31.4,SUP-05
2023-12-01,CR001,Creatine Monohydrate,Finished Good,Pune WH,586,31.72,26,2023-11-05,7,111,333,951,0,800,468800,9376.0,Active (0-30d),0,7.5,SUP-07
2023-12-01,EW001,Egg White Protein 1kg,Finished Good,Bangalore WH,163,0.68,154,2023-06-30,12,4,12,20,0,1900,309700,6194.0,Dead (90+d),1,0.0,SUP-05
2023-12-01,EW001,Egg White Protein 1kg,Finished Good,Delhi WH,327,1.11,85,2023-09-07,8,4,12,33,0,1900,621300,12426.0,Very Slow (61-90d),0,0.0,SUP-03
2023-12-01,EW001,Egg White Protein 1kg,Finished Good,Mumbai WH,171,1.17,46,2023-10-16,21,12,36,34,0,1900,324900,6498.0,Slow (31-60d),0,0.0,SUP-08
2023-12-01,EW001,Egg White Protein 1kg,Finished Good,Pune WH,370,1.04,158,2023-06-26,18,9,27,31,0,1900,703000,14060.0,Dead (90+d),1,0.0,SUP-11
2023-12-01,MG001,Mass Gainer 3kg,Finished Good,Bangalore WH,346,10.48,43,2023-10-19,10,52,156,314,0,4200,1453200,29064.0,Slow (31-60d),0,0.0,SUP-07
2023-12-01,MG001,Mass Gainer 3kg,Finished Good,Delhi WH,190,14.3,16,2023-11-15,18,128,385,429,1,4200,798000,15960.0,Active (0-30d),0,17.1,SUP-05
2023-12-01,MG001,Mass Gainer 3kg,Finished Good,Mumbai WH,80,9.93,39,2023-10-23,10,49,148,297,1,4200,336000,6720.0,Slow (31-60d),0,23.8,SUP-10
2023-12-01,MG001,Mass Gainer 3kg,Finished Good,Pune WH,21,9.8,9,2023-11-22,18,88,264,293,1,4200,88200,1764.0,Active (0-30d),0,97.0,SUP-06
2023-12-01,PP001,Plant Protein 1kg,Finished Good,Bangalore WH,467,32.4,15,2023-11-16,15,243,729,972,1,1750,817250,16345.0,Active (0-30d),0,15.8,SUP-05
2023-12-01,PP001,Plant Protein 1kg,Finished Good,Delhi WH,501,37.02,29,2023-11-02,11,203,610,1110,1,1750,876750,17535.0,Active (0-30d),0,12.5,SUP-05
2023-12-01,PP001,Plant Protein 1kg,Finished Good,Mumbai WH,325,34.12,42,2023-10-20,8,136,408,1023,1,1750,568750,11375.0,Slow (31-60d),0,17.4,SUP-04
2023-12-01,PP001,Plant Protein 1kg,Finished Good,Pune WH,445,24.5,1,2023-11-30,8,98,294,735,0,1750,778750,15575.0,Active (0-30d),0,16.1,SUP-07
2023-12-01,RM001,Whey Concentrate WPC,Raw Material,Bangalore WH,20,66.17,13,2023-11-18,16,529,1587,1985,1,850,17000,340.0,Active (0-30d),0,95.7,SUP-07
2023-12-01,RM001,Whey Concentrate WPC,Raw Material,Delhi WH,188,75.04,40,2023-10-22,24,900,2700,2251,1,850,159800,3196.0,Slow (31-60d),0,86.7,SUP-11
2023-12-01,RM001,Whey Concentrate WPC,Raw Material,Mumbai WH,353,54.33,28,2023-11-03,8,217,651,1629,1,850,300050,6001.0,Active (0-30d),0,36.7,SUP-01
2023-12-01,RM001,Whey Concentrate WPC,Raw Material,Pune WH,109,66.8,33,2023-10-29,23,768,2304,2003,1,850,92650,1853.0,Slow (31-60d),0,89.0,SUP-01
2023-12-01,RM002,Casein Powder,Raw Material,Bangalore WH,517,20.39,1,2023-11-30,19,193,580,611,1,920,475640,9512.8,Active (0-30d),0,11.5,SUP-09
2023-12-01,RM002,Casein Powder,Raw Material,Delhi WH,51,25.42,14,2023-11-17,20,254,762,762,1,920,46920,938.4,Active (0-30d),0,95.3,SUP-11
2023-12-01,RM002,Casein Powder,Raw Material,Mumbai WH,93,22.85,41,2023-10-21,22,251,753,685,1,920,85560,1711.2,Slow (31-60d),0,59.3,SUP-09
2023-12-01,RM002,Casein Powder,Raw Material,Pune WH,234,16.35,21,2023-11-10,17,139,417,490,1,920,215280,4305.6,Active (0-30d),0,13.9,SUP-10
2023-12-01,RM003,Soy Protein Isolate,Raw Material,Bangalore WH,179,3.68,125,2023-07-29,15,27,82,110,0,780,139620,2792.4,Dead (90+d),1,0.0,SUP-04
2023-12-01,RM003,Soy Protein Isolate,Raw Material,Delhi WH,473,2.84,139,2023-07-15,11,15,46,85,0,780,368940,7378.8,Dead (90+d),1,0.0,SUP-09
2023-12-01,RM003,Soy Protein Isolate,Raw Material,Mumbai WH,586,3.12,130,2023-07-24,15,23,69,93,0,780,457080,9141.6,Dead (90+d),1,0.0,SUP-08
2023-12-01,RM003,Soy Protein Isolate,Raw Material,Pune WH,386,2.23,46,2023-10-16,14,15,46,66,0,780,301080,6021.6,Slow (31-60d),0,0.0,SUP-10
2023-12-01,RM004,BCAA Powder Bulk,Raw Material,Bangalore WH,92,20.81,13,2023-11-18,24,249,748,624,1,1100,101200,2024.0,Active (0-30d),0,62.8,SUP-11
2023-12-01,RM004,BCAA Powder Bulk,Raw Material,Delhi WH,293,14.4,41,2023-10-21,24,172,517,431,1,1100,322300,6446.0,Slow (31-60d),0,1.0,SUP-01
2023-12-01,RM004,BCAA Powder Bulk,Raw Material,Mumbai WH,360,17.39,20,2023-11-11,16,139,417,521,1,1100,396000,7920.0,Active (0-30d),0,7.8,SUP-01
2023-12-01,RM004,BCAA Powder Bulk,Raw Material,Pune WH,423,13.19,42,2023-10-20,21,138,414,395,0,1100,465300,9306.0,Slow (31-60d),0,0.0,SUP-05
2023-12-01,RM005,Collagen Hydrolysate,Raw Material,Bangalore WH,637,3.18,92,2023-08-31,9,14,42,95,0,650,414050,8281.0,Dead (90+d),1,0.0,SUP-08
2023-12-01,RM005,Collagen Hydrolysate,Raw Material,Delhi WH,387,2.05,160,2023-06-24,23,23,70,61,0,650,251550,5031.0,Dead (90+d),1,0.0,SUP-01
2023-12-01,RM005,Collagen Hydrolysate,Raw Material,Mumbai WH,296,1.26,48,2023-10-14,20,12,37,37,0,650,192400,3848.0,Slow (31-60d),0,0.0,SUP-01
2023-12-01,RM005,Collagen Hydrolysate,Raw Material,Pune WH,357,3.82,129,2023-07-25,20,38,114,114,0,650,232050,4641.0,Dead (90+d),1,0.0,SUP-04
2023-12-01,RM006,Maltodextrin,Raw Material,Bangalore WH,252,41.1,13,2023-11-18,13,267,801,1232,1,120,30240,604.8,Active (0-30d),0,44.4,SUP-01
2023-12-01,RM006,Maltodextrin,Raw Material,Delhi WH,219,39.14,28,2023-11-03,22,430,1291,1174,1,120,26280,525.6,Active (0-30d),0,44.0,SUP-07
2023-12-01,RM006,Maltodextrin,Raw Material,Mumbai WH,427,29.23,0,2023-12-01,22,321,964,876,1,120,51240,1024.8,Active (0-30d),0,20.5,SUP-10
2023-12-01,RM006,Maltodextrin,Raw Material,Pune WH,557,37.13,44,2023-10-18,10,185,556,1113,0,120,66840,1336.8,Slow (31-60d),0,5.3,SUP-10
2023-12-01,RM007,Natural Flavors,Ingredient,Bangalore WH,710,0.08,162,2023-06-22,21,0,1,2,0,2200,1562000,31240.0,Dead (90+d),1,0.0,SUP-07
2023-12-01,RM007,Natural Flavors,Ingredient,Delhi WH,605,2.28,42,2023-10-20,18,20,61,68,0,2200,1331000,26620.0,Slow (31-60d),0,0.0,SUP-10
2023-12-01,RM007,Natural Flavors,Ingredient,Mumbai WH,508,1.83,31,2023-10-31,18,16,48,54,0,2200,1117600,22352.0,Slow (31-60d),0,0.0,SUP-10
2023-12-01,RM007,Natural Flavors,Ingredient,Pune WH,386,2.12,77,2023-09-15,20,21,63,63,0,2200,849200,16984.0,Very Slow (61-90d),0,0.0,SUP-03
2023-12-01,RM008,Sucralose,Ingredient,Bangalore WH,67,1.76,41,2023-10-21,14,12,36,52,0,3400,227800,4556.0,Slow (31-60d),0,0.0,SUP-07
2023-12-01,RM008,Sucralose,Ingredient,Delhi WH,723,0.15,153,2023-07-01,10,0,1,4,0,3400,2458200,49164.0,Dead (90+d),1,0.0,SUP-06
2023-12-01,RM008,Sucralose,Ingredient,Mumbai WH,232,1.55,41,2023-10-21,20,15,46,46,0,3400,788800,15776.0,Slow (31-60d),0,0.0,SUP-03
2023-12-01,RM008,Sucralose,Ingredient,Pune WH,529,1.38,77,2023-09-15,17,11,34,41,0,3400,1798600,35972.0,Very Slow (61-90d),0,0.0,SUP-05
2023-12-01,RM009,Vitamin Premix,Ingredient,Bangalore WH,424,10.72,7,2023-11-24,14,75,225,321,0,1800,763200,15264.0,Active (0-30d),0,0.0,SUP-10
2023-12-01,RM009,Vitamin Premix,Ingredient,Delhi WH,312,12.97,8,2023-11-23,23,149,447,389,1,1800,561600,11232.0,Active (0-30d),0,9.8,SUP-10
2023-12-01,RM009,Vitamin Premix,Ingredient,Mumbai WH,462,9.71,4,2023-11-27,11,53,159,291,0,1800,831600,16632.0,Active (0-30d),0,0.0,SUP-07
2023-12-01,RM009,Vitamin Premix,Ingredient,Pune WH,491,10.61,34,2023-10-28,16,84,253,318,0,1800,883800,17676.0,Slow (31-60d),0,0.0,SUP-06
2023-12-01,RM010,Packaging Material,Packaging,Bangalore WH,216,68.95,18,2023-11-13,8,275,826,2068,1,180,38880,777.6,Active (0-30d),0,89.3,SUP-06
2023-12-01,RM010,Packaging Material,Packaging,Delhi WH,535,43.99,41,2023-10-21,10,219,658,1319,1,180,96300,1926.0,Slow (31-60d),0,11.0,SUP-02
2023-12-01,RM010,Packaging Material,Packaging,Mumbai WH,383,40.24,33,2023-10-29,23,462,1387,1207,1,180,68940,1378.8,Slow (31-60d),0,20.4,SUP-03
2023-12-01,RM010,Packaging Material,Packaging,Pune WH,411,59.07,10,2023-11-21,15,443,1329,1772,1,180,73980,1479.6,Active (0-30d),0,39.7,SUP-02
2023-12-01,SP001,Soy Isolate 500g,Finished Good,Bangalore WH,132,0.95,92,2023-08-31,17,8,24,28,0,950,125400,2508.0,Dead (90+d),1,0.0,SUP-04
2023-12-01,SP001,Soy Isolate 500g,Finished Good,Delhi WH,460,1.54,101,2023-08-22,21,16,48,46,0,950,437000,8740.0,Dead (90+d),1,0.0,SUP-07
2023-12-01,SP001,Soy Isolate 500g,Finished Good,Mumbai WH,480,3.09,105,2023-08-18,12,18,55,92,0,950,456000,9120.0,Dead (90+d),1,0.0,SUP-04
2023-12-01,SP001,Soy Isolate 500g,Finished Good,Pune WH,175,1.06,71,2023-09-21,22,11,34,31,0,950,166250,3325.0,Very Slow (61-90d),0,0.0,SUP-02
2023-12-01,WP001,Whey Protein 1kg,Finished Good,Bangalore WH,483,33.88,37,2023-10-25,17,287,862,1016,1,1800,869400,17388.0,Slow (31-60d),0,8.7,SUP-10
2023-12-01,WP001,Whey Protein 1kg,Finished Good,Delhi WH,54,3.61,116,2023-08-07,7,12,37,108,0,1800,97200,1944.0,Dead (90+d),1,0.0,SUP-11
2023-12-01,WP001,Whey Protein 1kg,Finished Good,Mumbai WH,78,35.06,6,2023-11-25,14,245,735,1051,1,1800,140400,2808.0,Active (0-30d),0,98.0,SUP-08
2023-12-01,WP001,Whey Protein 1kg,Finished Good,Pune WH,594,47.1,35,2023-10-27,23,541,1624,1413,1,1800,1069200,21384.0,Slow (31-60d),0,12.1,SUP-03
2023-12-01,WP002,Whey Protein 2kg,Finished Good,Bangalore WH,69,2.51,116,2023-08-07,21,26,78,75,1,3200,220800,4416.0,Dead (90+d),1,0.0,SUP-02
2023-12-01,WP002,Whey Protein 2kg,Finished Good,Delhi WH,135,30.87,13,2023-11-18,23,355,1065,926,1,3200,432000,8640.0,Active (0-30d),0,63.8,SUP-08
2023-12-01,WP002,Whey Protein 2kg,Finished Good,Mumbai WH,451,36.08,4,2023-11-27,21,378,1135,1082,1,3200,1443200,28864.0,Active (0-30d),0,22.6,SUP-03
2023-12-01,WP002,Whey Protein 2kg,Finished Good,Pune WH,266,31.28,7,2023-11-24,19,297,891,938,1,3200,851200,17024.0,Active (0-30d),0,32.8,SUP-09
2024-01-01,BC001,BCAA 300g,Finished Good,Bangalore WH,273,28.32,8,2023-12-24,11,155,466,849,1,1200,327600,6552.0,Active (0-30d),0,28.3,SUP-11
2024-01-01,BC001,BCAA 300g,Finished Good,Delhi WH,277,28.09,36,2023-11-26,18,252,757,842,1,1200,332400,6648.0,Slow (31-60d),0,18.3,SUP-07
2024-01-01,BC001,BCAA 300g,Finished Good,Mumbai WH,269,37.31,11,2023-12-21,24,447,1342,1119,1,1200,322800,6456.0,Active (0-30d),0,37.8,SUP-05
2024-01-01,BC001,BCAA 300g,Finished Good,Pune WH,349,25.89,12,2023-12-20,21,271,814,776,1,1200,418800,8376.0,Active (0-30d),0,18.2,SUP-10
2024-01-01,CB001,Casein Blend 1kg,Finished Good,Bangalore WH,248,19.26,33,2023-11-29,24,231,693,577,1,1600,396800,7936.0,Slow (31-60d),0,12.2,SUP-08
2024-01-01,CB001,Casein Blend 1kg,Finished Good,Delhi WH,496,13.09,30,2023-12-02,8,52,156,392,0,1600,793600,15872.0,Active (0-30d),0,0.0,SUP-02
2024-01-01,CB001,Casein Blend 1kg,Finished Good,Mumbai WH,44,21.15,10,2023-12-22,14,148,444,634,1,1600,70400,1408.0,Active (0-30d),0,96.7,SUP-07
2024-01-01,CB001,Casein Blend 1kg,Finished Good,Pune WH,561,15.1,43,2023-11-19,23,173,520,452,0,1600,897600,17952.0,Slow (31-60d),0,0.0,SUP-11
2024-01-01,CL001,Collagen Peptides 250g,Finished Good,Bangalore WH,240,21.58,20,2023-12-12,13,140,420,647,1,1450,348000,6960.0,Active (0-30d),0,20.2,SUP-08
2024-01-01,CL001,Collagen Peptides 250g,Finished Good,Delhi WH,596,18.38,3,2023-12-29,11,101,303,551,0,1450,864200,17284.0,Active (0-30d),0,6.6,SUP-07
2024-01-01,CL001,Collagen Peptides 250g,Finished Good,Mumbai WH,59,24.33,27,2023-12-05,22,267,802,729,1,1450,85550,1711.0,Active (0-30d),0,91.0,SUP-04
2024-01-01,CL001,Collagen Peptides 250g,Finished Good,Pune WH,480,27.97,22,2023-12-10,10,139,418,839,0,1450,696000,13920.0,Active (0-30d),0,10.1,SUP-08
2024-01-01,CR001,Creatine Monohydrate,Finished Good,Bangalore WH,386,30.47,12,2023-12-20,18,274,822,913,1,800,308800,6176.0,Active (0-30d),0,19.6,SUP-04
2024-01-01,CR001,Creatine Monohydrate,Finished Good,Delhi WH,579,25.03,42,2023-11-20,22,275,825,750,1,800,463200,9264.0,Slow (31-60d),0,0.0,SUP-09
2024-01-01,CR001,Creatine Monohydrate,Finished Good,Mumbai WH,218,17.61,22,2023-12-10,21,184,553,528,1,800,174400,3488.0,Active (0-30d),0,16.8,SUP-08
2024-01-01,CR001,Creatine Monohydrate,Finished Good,Pune WH,233,30.45,21,2023-12-11,23,350,1050,913,1,800,186400,3728.0,Active (0-30d),0,32.0,SUP-07
2024-01-01,EW001,Egg White Protein 1kg,Finished Good,Bangalore WH,53,1.76,124,2023-08-30,18,15,46,52,0,1900,100700,2014.0,Dead (90+d),1,0.0,SUP-02
2024-01-01,EW001,Egg White Protein 1kg,Finished Good,Delhi WH,426,0.19,172,2023-07-13,16,1,4,5,0,1900,809400,16188.0,Dead (90+d),1,0.0,SUP-06
2024-01-01,EW001,Egg White Protein 1kg,Finished Good,Mumbai WH,617,1.98,134,2023-08-20,16,15,46,59,0,1900,1172300,23446.0,Dead (90+d),1,0.0,SUP-11
2024-01-01,EW001,Egg White Protein 1kg,Finished Good,Pune WH,469,1.38,130,2023-08-24,24,16,49,41,0,1900,891100,17822.0,Dead (90+d),1,0.0,SUP-11
2024-01-01,MG001,Mass Gainer 3kg,Finished Good,Bangalore WH,532,13.18,38,2023-11-24,9,59,177,395,0,4200,2234400,44688.0,Slow (31-60d),0,0.0,SUP-10
2024-01-01,MG001,Mass Gainer 3kg,Finished Good,Delhi WH,226,1.0,158,2023-07-27,8,4,12,30,0,4200,949200,18984.0,Dead (90+d),1,0.0,SUP-10
2024-01-01,MG001,Mass Gainer 3kg,Finished Good,Mumbai WH,529,13.84,33,2023-11-29,15,103,310,415,0,4200,2221800,44436.0,Slow (31-60d),0,0.0,SUP-02
2024-01-01,MG001,Mass Gainer 3kg,Finished Good,Pune WH,109,1.41,148,2023-08-06,15,10,31,42,0,4200,457800,9156.0,Dead (90+d),1,0.0,SUP-04
2024-01-01,PP001,Plant Protein 1kg,Finished Good,Bangalore WH,159,33.3,23,2023-12-09,24,399,1198,999,1,1750,278250,5565.0,Active (0-30d),0,54.8,SUP-09
2024-01-01,PP001,Plant Protein 1kg,Finished Good,Delhi WH,61,38.89,18,2023-12-14,22,427,1282,1166,1,1750,106750,2135.0,Active (0-30d),0,94.0,SUP-01
2024-01-01,PP001,Plant Protein 1kg,Finished Good,Mumbai WH,213,42.67,25,2023-12-07,14,298,895,1279,1,1750,372750,7455.0,Active (0-30d),0,51.5,SUP-09
2024-01-01,PP001,Plant Protein 1kg,Finished Good,Pune WH,131,2.8,172,2023-07-13,9,12,37,83,0,1750,229250,4585.0,Dead (90+d),1,0.0,SUP-10
2024-01-01,RM001,Whey Concentrate WPC,Raw Material,Bangalore WH,433,48.94,44,2023-11-18,10,244,733,1468,1,850,368050,7361.0,Slow (31-60d),0,19.2,SUP-04
2024-01-01,RM001,Whey Concentrate WPC,Raw Material,Delhi WH,547,56.46,36,2023-11-26,11,310,931,1693,1,850,464950,9299.0,Slow (31-60d),0,18.9,SUP-03
2024-01-01,RM001,Whey Concentrate WPC,Raw Material,Mumbai WH,488,73.6,3,2023-12-29,21,772,2317,2207,1,850,414800,8296.0,Active (0-30d),0,44.2,SUP-07
2024-01-01,RM001,Whey Concentrate WPC,Raw Material,Pune WH,38,4.93,157,2023-07-28,8,19,58,147,1,850,32300,646.0,Dead (90+d),1,0.0,SUP-02
2024-01-01,RM002,Casein Powder,Raw Material,Bangalore WH,97,2.55,106,2023-09-17,11,14,42,76,0,920,89240,1784.8,Dead (90+d),1,0.0,SUP-10
2024-01-01,RM002,Casein Powder,Raw Material,Delhi WH,413,24.77,9,2023-12-23,14,173,519,743,1,920,379960,7599.2,Active (0-30d),0,14.9,SUP-01
2024-01-01,RM002,Casein Powder,Raw Material,Mumbai WH,344,21.43,9,2023-12-23,13,139,417,642,1,920,316480,6329.6,Active (0-30d),0,15.6,SUP-05
2024-01-01,RM002,Casein Powder,Raw Material,Pune WH,593,20.87,30,2023-12-02,17,177,531,626,0,920,545560,10911.2,Active (0-30d),0,0.5,SUP-03
2024-01-01,RM003,Soy Protein Isolate,Raw Material,Bangalore WH,268,0.58,199,2023-06-16,12,3,9,17,0,780,209040,4180.8,Dead (90+d),1,0.0,SUP-06
2024-01-01,RM003,Soy Protein Isolate,Raw Material,Delhi WH,427,3.25,137,2023-08-17,7,11,33,97,0,780,333060,6661.2,Dead (90+d),1,0.0,SUP-07
2024-01-01,RM003,Soy Protein Isolate,Raw Material,Mumbai WH,533,1.55,79,2023-10-14,7,5,15,46,0,780,415740,8314.8,Very Slow (61-90d),0,0.0,SUP-11
